,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1245,380.5580181415895,56.377997239115615,-75.00136578950965,153.0584107859229,25.895565000169466,0.16689937318215337,-1.6069683172977753,-18.53441285880921,-0.08696312382425696,0.7393524950979333,-0.7378871502072953,-74.6663719958374,36.961526657360366,43.08718271574254,-9.472838121750057,-27.602478693408777,11.84645004470238,1.9094720490388088,0.11563013159627858
1522,191.33862575714596,28.05590499944154,19.09797094140178,143.0587907690294,-5.768418832937145,0.2661878785951641,-1.127419869374769,-13.791870283349445,-0.30655280209097374,-1.6421231574792863,-1.5375603414939687,93.87159392835454,25.69637696361033,39.93733268859532,-6.784571574800848,-26.602368099663465,12.169600137839971,-4.33688149402087,1.5311351491657141
2368,311.7135326431077,34.58769494890278,-25.31653242940456,163.46875443870445,-0.7343721800699914,-3.4116208533006365,-1.944668092369241,-14.86188670271051,-0.5411767819963755,0.3572577911642136,-0.9535333363094541,80.79634957637583,36.223156137938446,46.75160644630535,-10.548726661836522,-38.80059136447438,9.860924889872496,-2.1903480714430743,1.1932256889847344
713,6.954716492351782,31.5439654090841,-68.2389745958767,1.253439761723258,-2.921297888695013,-0.35726638160491087,-0.5906039354170294,0.41965315758628674,0.9986527064865359,17.189755648864125,0.6922817100947865,-39.70019622630193,-0.9049406120270879,-59.430430283153164,52.654733711305184,53.4151966674939,24.143210667139783,0.7768340240127076,-4.777157213490076
327,409.99555161905266,36.40477928861945,-62.38343379323045,182.6451072139482,-0.21705525185374341,-0.7565811705066983,3.274183728875819,-14.830765055435654,1.6434147421221859,-0.9443637470807633,-0.6186108469742426,64.92543264358827,47.844927753601084,52.15590337092465,-12.709183773870269,-47.034234426537786,7.40819297892274,-1.6501920140960187,3.6912940163399757
217,-0.9210084172095695,24.123748069359202,38.253091910482425,-1.5608323267813196,-1.2598151200538714,-3.5119482675381537,4.398236603511382,2.7287473594258405,-2.815451860480628,4.819300449830722,-2.297598897107361,20.936797914701742,-2.671973633404142,-35.72187445524622,32.795461237388615,22.800268633337296,17.23274832918636,-0.44842318362787825,-0.8063384675539211
1141,25.067745686168003,47.737211005384744,-80.11720345362873,-2.1167211407911286,24.51346108599463,-4.397203224023712,2.211729822528381,4.316428288994803,0.7615944628332777,1.2498841709370763,-1.184799452192871,-97.52438864815822,-2.2379188332870608,-40.98281050145686,34.95225754485459,27.32774179135653,17.96761889044268,3.4785961957012277,-0.5670862999341243
1497,-2.6677745389898626,12.80682130204738,107.61869791518501,-1.9337852304577439,-2.61642075133651,0.2573425120390444,2.0734031753822655,2.1685566916459447,2.588094254749949,3.3524734208885607,0.714468796187251,64.67035067783716,-0.6250025200286625,-37.661003366050096,31.08066262500808,21.99700702247969,16.969787354602108,-1.6001622350352511,-1.1079790297151424
1269,459.93808821678135,42.19693172601821,-63.961213277148374,202.17966424068456,-0.06786985538333301,-0.4812805508285362,0.6548367251030944,-14.458020093663135,0.3333609320056376,-0.7213392624985565,0.2653870431356359,70.08729564917317,45.828444588138424,57.81305993667632,-11.10313362042794,-54.61315988707358,5.850326620654665,-1.737384282744804,2.4512427727516655
2418,1.5535284092398662,32.8843277115009,-31.52037983822201,-3.1135261986029468,7.6922368622700805,2.5271474911741234,16.58643347226878,9.290259438288258,3.0634401849670496,3.906296932335141,2.036100446489113,-53.378788241450025,-6.947574980868792,-39.28767819084118,31.984145479691804,22.5963452883558,17.633854451331004,1.178360537702527,-0.913539837387103
2205,335.70973044406514,40.8975170308104,-71.69735231845159,162.92862201636544,-1.9978988686087127,-5.230609833837042,0.22289256298734064,-16.599585580727737,1.3810659547114215,0.5453466097144883,1.044707946703624,32.24889546661601,38.678200295073886,46.412270200717984,-9.911428499080834,-37.617973344510894,10.040197885523906,-0.7003603819924175,1.5696167769629257
82,231.0818298693471,34.59933164051711,-22.694662277609318,136.24150650623108,-5.3136700661519995,3.340120217600781,2.053023658065841,-12.207778677909555,2.8134302628995824,-1.0269663721648712,-3.6450081090575526,52.87810809751259,21.721050786890235,37.58973351379116,-5.014779147507189,-22.351104041299315,13.215674451688189,-1.140635643614135,0.25595044521040405
1510,54.25857170882199,42.05320276095281,-76.43449496764718,-0.21182708062269284,23.611472745308777,-0.3553222098494789,3.3194024591632685,1.932655174531593,-1.6856411360318018,1.93658453247955,-2.743492796347978,-84.62849725154048,-0.36946296632215514,-43.61561445995872,37.88223767749357,30.466937005440506,18.820696825724692,2.594229081845099,-0.21219688006496723
148,-2.6095725265369807,10.426663371999165,82.1355352482792,-0.3449019856279528,-5.483260553610955,2.0519973095927146,5.15679341973323,0.39052002138503117,-0.5989595146276477,10.874680316540838,-2.5317012500644265,63.500851978283876,0.23429925696212073,-62.86202469594434,53.01151527164148,58.186572590099,26.912753297740753,-1.5918437502105147,-3.0313678604675514
952,-0.3535379197237451,8.989094582366784,209.5545643982525,-4.704900442197688,-5.674282287563504,-0.03245139466316813,0.6553454257654094,-1.8460243471416509,-1.7224141435102012,-0.15275734196565519,2.3945003145383623,93.73161511409532,1.1624823579404688,-0.9245454645949995,-0.3644452622587845,-0.9267514373040133,14.88641202662166,-3.171951890238498,-0.05253246250212539
6,1.857682315078119,15.512619852712719,13.662635600140113,0.42877744451753075,-9.066955256066636,1.5678177662417114,2.3096848233822502,1.5097947801177969,3.6506207336378687,2.518931970264694,1.7770922162399498,35.317003513105355,-0.03312257626344306,-47.87378664037579,44.257816161762634,36.602473242748005,19.601501430677082,-0.733256880633866,-1.2288898232665337
1990,35.06513768965651,36.49689014592522,-80.85757920871438,-0.3567862036450322,7.545629998235016,0.16837669629437313,0.7205546429587878,0.10375620675533975,0.18070381445717346,10.41399185272942,1.3006280086126014,-66.05519011844638,-0.348402367422349,-57.9064139883967,49.5050640136837,50.25492260791348,24.132238460310468,1.5659927183354394,-1.6791055956113976
760,0.7901261692822719,50.17177617449949,-59.04082125879201,-2.675811676886362,21.172447236296744,0.12759782826214405,5.591163163040659,1.8401037061452816,-2.5468837032304,0.41660630523071585,-1.2659705967713115,-71.32840889188287,-2.751781532956003,-25.55853959374694,15.4554503565532,13.431190407684866,16.42621284934249,1.6535117723289465,-0.5271177322278779
784,2.4257000292361517,12.337081632972536,145.4877192599618,-0.8057253806514783,-5.30316475986138,-1.2595023277942754,2.9920081293388705,0.7740630332868758,1.8840228334877276,0.035408761840766356,0.5200804890328723,86.2590558650101,-0.34514921142715616,-37.22433013942355,34.70741245748269,26.227538980671802,18.114997809100384,-2.444301128546705,-0.8344828598107358
667,-0.7803695001721261,22.726483763678416,6.897122384291839,-0.5352084283686571,-1.9215437888502571,0.8239123204946703,7.259310493538779,2.790869048267525,0.8196595941794171,2.2304182683853275,-0.6653931112072543,11.36084831011043,-1.5201092892160957,-43.84904402905522,37.72714221383891,30.713427013688726,18.368942661972312,-0.1624130616828021,0.12659230048141656
472,1.1526567412266664,27.426111848207796,-5.279488967594022,-0.29164842904523613,-3.012333847286644,-1.8421124951307903,0.18176775996509287,-1.4120899180887705,-2.147881923414524,5.141610423646878,-1.506033098403157,8.509390882555596,-1.469908243266779,-36.666057197548675,28.73311093702002,21.380929096386108,17.154577401416763,-0.2062789809865878,-0.4718401103400944
542,0.46119470939686746,5.219878461897208,116.80584341460955,2.0511045461528656,-7.687235358488179,1.039701693140082,3.037188335276212,-1.8278489872384605,-0.9068518533343033,10.065395319099926,-4.551952449255956,81.56026115100265,-1.490475406636039,-53.47513395719122,49.00662306274199,41.96626900236593,20.45879803426726,-2.2888669383478932,-2.344091389178826
304,543.0990891883388,43.9943694951238,-80.84038647672458,195.76605377366118,14.771827399750986,1.0782863399329143,-2.162903291823549,-13.404665523475902,-6.076736901573411,-0.47262454883713334,0.7509417094673289,9.472078640501262,51.01218909356639,56.121826034851836,-14.156561504326977,-55.77461439224074,5.766899513086345,-0.21338711517082218,3.424081534637898
1734,35.3993830025568,33.73317674633187,-63.93251248720706,-2.082339748312229,14.81270556433364,2.7338757944388736,8.518440281351708,5.244499391354248,-1.3810133880141817,4.601380609040162,-4.080176005111526,-67.52062959409103,-2.6257978639883737,-48.36024997078916,42.292343704630696,35.93703393347682,19.995765158040264,1.7155511451331253,-1.145833178748145
329,0.052735570243461996,36.61153084373323,-62.283786708880626,-5.554210291942292,-1.7139588973733404,-0.4724153487293272,-0.8423994531968947,-2.652651512655075,0.44908688789328605,4.038134991079379,-2.540173128033885,-28.02172106325414,-0.17447897285879732,-48.229951657001116,44.54194268801637,38.667934710566655,20.297847791516578,0.561825645730409,-1.0876210633900263
351,261.1639229275211,36.40842879279975,-35.153658307002694,154.18966104361706,-5.459658498111388,-3.114880483937471,-2.9250584220048044,-14.605091341069333,2.278260229662794,-3.516965865509311,-0.9379350232907179,85.08733084932044,41.098144355446365,43.8843835824356,-10.490530321043082,-28.152607510125076,12.344109734402595,-2.5435088112305246,1.4267591704858316
1403,0.059025751613326585,33.24797832521043,-46.03362714186728,-2.2613122476852623,3.345132641207104,0.34806264871990183,3.617541095188561,-0.7555807027975295,0.030363499208586445,2.5229934994696186,-4.115079105472455,-24.49736459686757,0.13379050833610684,-38.50268366011341,32.313655776028355,22.978071912340585,17.261844101938195,0.5182602154808588,0.13296521269349007
151,2.2267324859144493,29.71126432977757,-66.17536000900249,0.23613392074887907,-4.513653394732261,0.19338039821383543,3.0823002055470674,-2.3496242792806585,-3.48863957935545,13.845937585455289,-0.836398709445542,-30.166357358617194,1.3394580012720398,-60.38173918339603,53.86872154168464,54.044655292449114,24.53541932651951,0.6307770837195892,-2.6672932287977775
1792,463.5363096487876,54.28786874300717,-52.97524325883316,199.535558526093,23.911584305636893,-0.9846755510338321,0.10297749514431136,-14.45725393551655,1.2434038925127122,-0.33948923323088437,2.323546666549499,-96.90512554091258,51.697434195370526,56.24083792628279,-13.54602949578427,-46.82319544348914,8.302835953129907,4.254451093293096,1.7862403559271018
227,-1.4636139868275568,17.729129315543666,122.2481022675258,-3.0356961873711263,-4.311836094577261,-2.607028730093956,-0.7960667496101702,-3.178334628065411,0.2364022979113958,2.209955475263075,1.8634933822687425,63.804396553579586,0.5935579745014125,-12.269668607331697,5.454517210825875,5.0426430079004145,15.120261424047676,-1.501381926278756,-0.0630055127780778
1565,118.30613634475775,32.327506102208645,10.010877025048918,127.47792310074009,-4.6986851896134825,-3.4867008602208776,-0.45504975021243754,-14.178113081905428,-0.9635648011754996,0.3667824772886553,2.1689395865476677,98.75574658645388,39.35816724889569,36.60605021492106,-9.830546986288057,-20.53689123620328,13.220464045905544,-4.64719280010262,0.20287451420675146
1233,463.256266816094,54.47269859075448,-79.17853148001332,174.6741593547329,22.683390899657468,0.9559559782560786,0.7809238820667859,-12.387117373457736,3.45248690318559,1.552055305008927,5.252459169055301,-50.83865590504027,27.933603371372296,48.49661231902464,-7.191186786599852,-36.65055195229535,10.2314854566905,1.105496428724962,1.5895616657094507
49,1.6949876956051388,7.162985969544454,107.76510038327089,-0.5666453040630843,-9.15081153566892,-0.16637149367140858,-0.7538655449610256,-1.2037505245014435,-1.5650779293555472,17.260755367861194,3.115769939915917,81.88249917232632,1.0960603317768816,-58.105449082439286,51.30118367746971,54.07761808350273,25.244559622053888,-2.356846432638715,-3.7608583629249135
209,536.4031701094366,42.91121227887726,-81.5534726480402,203.8756175473741,8.124212258945168,-0.2026936909925844,-2.2373166232975508,-16.909235022723788,0.31982316585153703,0.3735654735208242,0.9385328430167771,11.223050889930947,42.92097522017464,57.727303018099995,-12.15314883911043,-51.56093251013419,6.482913345828917,-0.2111581210139514,2.8092772924535936
1298,-2.3148198015754318,56.74120780985916,-67.08515560556481,-1.327874530021039,25.769285257677282,-2.662183569875601,-0.8407606921626326,1.2339357671592217,2.2220623662603303,3.6993017421900936,-0.4817274295002931,-85.67766563491166,0.30527593289223964,-2.3070783534618107,4.104569395686433,1.4849491078406367,15.059338202023353,2.759788415956756,0.056638673723642806
28,0.9121525952609107,12.368847384776524,81.94011829901547,-1.297645581696715,-3.628150194869723,2.476979296242364,6.483567840365127,4.012188435748376,0.5258815541969616,10.41920578754359,-1.2456214218673152,55.02561071243217,-0.2937222618914461,-59.47620274025821,51.800749626134575,54.58556128233096,24.648931032949147,-1.2805907558336567,-2.3016287255061245
2034,-1.5526843433699455,5.996342465057377,113.57876205542763,-2.9518871265684727,-6.862449502157426,0.5108965020775733,0.5840637513626717,0.20597818568755621,-0.6034194281322901,6.223061222325979,-0.5062521976592559,82.23251893621047,-0.617323952774976,-54.00363411881613,49.2039227509351,44.83762223097494,21.556732437623147,-2.4037262331654983,-1.5154616505696
71,586.2639776941153,47.28488756208223,-82.3358923186314,211.26914589358023,19.360813461645073,-1.2061834045408328,0.38879045244973187,-16.955548688134584,-2.4916872028587007,4.023395140179641,0.062126967093587754,-17.93843871012218,38.559602562863034,59.70971699449095,-10.277893070557733,-50.867252386056535,6.503120218237835,0.38131767269695205,2.602781285860729
1484,568.5789624251856,47.74417364248488,-81.55093594683132,219.92358760140942,7.89466092754672,-0.5074708237710676,-0.4029675566034353,-16.43391765454591,-3.582831492867502,2.5286594415096326,-0.7733215072712827,17.518305356190588,44.55827301625316,61.73780336416807,-11.336989799079001,-59.411870008402516,4.088478871168082,-0.33813894830018704,1.9231296350539167
536,1.703743055982872,24.15917406708247,-15.366781949995426,0.48508966964482325,-4.047842838038686,0.4726313027969803,0.48040336437117787,-0.562240858016414,-2.308725976382859,7.413934427947672,1.5476367016910153,21.006194911877017,1.4122249095284927,-56.51026499117205,53.19486465941174,47.02270060463524,22.380315757245224,-0.45938670643161006,-1.8134212186078702
2039,-0.32533108541743305,15.54976050645181,48.076090733900394,-3.583277351634647,-9.031380258375188,1.7661360662368746,1.5146226689452815,3.2770912105567453,-1.9005100751402115,4.775612845100323,2.8351421461742046,52.232417825374434,-0.4407215081487402,-53.771098520876144,49.927208964103066,43.872031459475735,22.301425745984552,-1.147887135746771,-1.5845800186554917
1063,1.4935842805506907,5.590777618805835,152.17919423545837,-0.8940180106398886,-6.758447800739861,2.532604849257943,4.557248027896026,5.710253839219575,-3.057201138762417,14.84801147010395,0.8029554068875654,81.95970609208264,-3.2644371219078283,-61.30964831731752,55.98363289154266,62.02786437135758,30.376050571803603,-2.1478327679776927,-3.525041741866462
1137,-3.452363907404175,8.846578493795246,131.4271655888044,0.14878813715303973,-7.5905000868294055,-3.278732474466969,0.8847016848008747,2.8367318914985864,-1.066666991052546,-0.6429576540524617,-3.7947451540736266,86.79469655219435,1.6938138655442714,-40.38483815659498,28.838575241224888,21.77078806881985,17.233816983925177,-2.620954439585778,-0.3468085364505439
433,418.2735257464084,55.77197736602393,-81.03811603793527,157.5306724920408,27.731032304774217,-1.5421715348341336,0.6061019473580009,-15.070415923434167,1.7697013551024887,2.101611249222852,-1.7793184424545248,-66.17165093832209,34.4136481335323,43.74726457706266,-8.903214763693692,-28.995746916937126,11.890732070618638,1.530792795667125,0.8013768962213965
942,133.81152660077728,34.355217398255135,1.8496416535813966,131.8353726875915,-4.545851992641431,-5.418018645127988,0.3761200901223406,-17.50562187102437,-0.11230246326433538,2.636051464156227,-1.4799739359962225,80.60273901306222,29.995370799068844,36.514850527117574,-8.321567945960508,-23.252641706904953,12.79916663123299,-2.370833108265885,0.5653057481331246
1879,313.46533522993633,43.06447332824779,-73.19100550689484,158.0241062349662,-5.042638771736783,0.597720662182772,0.4622225833241583,-13.04178427787835,-0.6014497017807491,-3.908752829629692,1.0953047285363129,57.25281625122251,54.70820551203944,43.97699633312427,-13.522102611822937,-33.94301327715779,10.803199992649306,-1.4019476777445297,1.5187598835553362
972,400.80052669054294,53.842477021962864,-78.68549069937539,149.03623955434279,22.923347881583314,4.113577299662714,-0.3673254338695933,-14.194252588730288,-2.8873590328670233,-1.4845502932838677,1.3041496638211025,-44.622815686113604,31.292694900020415,42.92619600933317,-7.953766648498836,-31.241597853546477,11.171339507777557,0.9678891764616819,1.4852388681909625
930,534.6826998230099,47.62912504758397,-86.50271075959154,199.28259387087076,15.017677667131867,0.6586412999739781,2.7171119672816424,-12.512650654813806,3.468651758012355,0.7852857156129538,-1.3257412568061044,-3.948986951661355,48.241196782597996,56.117284230717765,-12.406492578830013,-52.81677861332927,4.968585574261143,0.12472226153149908,5.300075172663982
584,0.014073426932607188,17.637633821837678,59.978552225879014,-3.0001697977949915,-6.730783563694554,-1.3006366756719299,1.3359954165001424,5.671342004922214,-2.0699522233221193,7.001955846211546,-0.832414328614099,50.00756466800252,-0.9589148513022904,-52.981221568347365,46.69932244022629,41.740348821645334,20.95342045924765,-1.2479319804290465,-1.826678026630126
1747,-0.532899422366047,7.987101221175141,120.33332867056984,-2.490027871717142,-8.421749024316862,0.4902566937980501,5.555657189907011,2.4733380950021244,-2.1998267877320665,6.964072552542708,-0.6116685274917092,75.41520060641625,-1.6957083245385902,-50.44111168821834,50.89909847239334,45.018713125088915,21.921845606935477,-1.9846662377017525,-1.8897164657791585
1388,418.6789546813617,44.167277511030804,-71.03142309398653,187.16242302518603,-1.7702992511418196,-0.126039657094292,-1.017494940552732,-15.664186305639166,-1.5349084337014645,1.0222279389794742,-0.5171748083557841,63.070910452204075,52.3319008616382,51.0321890702034,-13.099061884912592,-47.776395717780005,6.321547934993027,-1.4780751757739539,3.4025625769005288
1833,383.36226296451986,58.530818884003025,-69.1153443206748,145.58858271841058,27.71679911141334,-0.6607746406839632,-4.716143091270279,-13.768130662713897,-4.749079610354605,3.9753898156048115,-0.4002248152451226,-93.27835010102923,33.22140061453922,41.62493002463328,-8.248167239242209,-28.208264728419753,11.87281206832571,3.124283923352191,0.7595151876659834
1390,2.779177824863982,5.2976072263018095,158.01465864358633,-0.633240121169262,-7.231739631232021,2.4441926904753406,9.122663082741411,4.521902545084974,-4.936782192187935,7.756382777764137,1.3840076063957703,83.32536927419841,-2.556013345710962,-51.746510236826474,43.543157713044614,37.71301403682136,19.554957827781486,-2.3637342383940374,-2.4243351246621203
2438,-4.050427798613354,15.067627118749792,158.22348985807758,-0.9047404065353433,-9.272441526766382,-0.27038969709832167,-3.1747480449504595,-0.6839496274473311,3.033256480799808,3.5595341804696936,-2.5308003334469573,78.69518649566179,1.2330460584926584,-0.7634252317229371,2.197910130327792,-1.2361358794355437,14.926047085396435,-2.05721194641075,-0.5216247064882327
1241,-3.2084827394479563,33.175069733177416,-39.94343496174747,-1.2761099859483012,2.0027436307526028,-0.4535849335870949,3.164652777964025,0.4073467930827823,2.580714173711182,5.700922261245026,-0.9555161210725188,-26.917288436263863,-2.0548786158878256,-36.128380931148776,29.927256633279587,23.01849188500674,17.38089259732937,0.5635407040816987,-0.5778034516268274
333,0.6552309914617997,22.11525123235301,-41.09953505879033,-0.45072186050407126,-8.966078987823373,1.9264929846675696,-1.0501348286668268,-1.681197160386786,-1.179289499341484,7.290586982397775,-1.4329044287251416,4.21904171244036,0.9411410006571783,-58.536854015213976,54.36872401321471,57.48470581727457,26.349483339334746,-0.044257322851546335,-2.55179342413627
1056,588.2157580236012,50.750472124078044,-64.82301605485546,213.98389115900133,25.42249470849131,1.7417884956160499,-0.5921594128566394,-8.583798486805305,-1.9350972471975212,3.8953816556599716,0.37713391631474924,-51.886360506536136,60.99836259251551,60.5703967098663,-15.89308419422124,-52.95302348903512,4.710553965580221,1.1346867435106076,2.0560986220864055
2392,0.9017270926793353,30.736092168125925,-70.84159798168712,0.5818213429977257,1.8502698698717024,0.4717819202709238,11.729752795836768,0.34432872767346945,1.7346484875434867,11.7844403786755,1.7086627119132762,-68.82458544335347,-4.035268191909106,-60.49917901700358,55.792586161958376,58.43073510314148,27.81634175049328,1.8385195934225536,-3.7436262484411285
2169,531.0569858170301,57.23983007082272,-53.93354529151442,211.33607558174498,29.169271457136418,-0.9320049461543654,-2.699086044176745,-16.59430420905075,-0.35515293490250194,5.0797011627144375,0.28629724818049945,-96.88191030120868,45.107385444685676,59.303941832879666,-10.906090633893173,-52.53319306807324,5.746304873466206,4.914883586933306,1.9458190623214167
92,428.3111495401607,50.59471414989834,-78.07420618536044,163.4096118778324,20.50583289612408,1.0615469373071553,2.0406598180385496,-15.495128041440712,-0.16017127701194636,1.0208412394952202,2.528879027923258,-34.358339215012,30.33313553350027,45.900833087686294,-8.408753276106566,-33.5011683381427,10.651289583284548,0.7316818779956684,2.3151129988266446
745,-0.03869433387284671,36.15245850034089,-15.814643152032389,-0.7681091590302139,8.864698622243562,0.25722131065842413,11.692602379410138,0.40366768343197545,0.024092852438129544,1.5092076039984317,-0.6231461651174476,-29.45827808417436,-3.3442112289773744,-28.516789405932904,21.84209102944897,15.164367143436142,16.40293580964513,0.6040576717036311,0.3117961649412312
1671,-0.8368619594525184,4.303200719635058,163.9123137692274,-5.200763839480056,-8.779289978056232,-3.0013021396096984,6.7512485680960115,4.728818954303389,1.2470150038167014,21.644959456326028,0.37688415132051517,79.55290465149525,-1.4413238368173762,-62.89296650822709,53.38152161053136,62.148221908020346,29.36749906526964,-2.118597968275565,-4.765498060100486
339,460.41762603640024,33.462646412914694,-49.10981770269438,205.0116100266934,-10.297298253161742,0.9573056686022576,-1.1953897317450235,-15.680889273479739,-1.074950786088949,1.085023601723633,-2.9319635895624745,87.31237585515456,40.650864974556356,57.44214781837773,-10.349164305069142,-47.24340641032728,7.702185410284194,-2.7979609695757985,2.4211975449369008
1482,-1.3000932539637657,30.41933933238805,57.423885379314314,30.64738405354714,-4.763148691663,-2.204217734084997,2.3704481506033948,0.7468130084733802,3.8837402901612594,-1.1438245201151864,-0.8740637907387668,27.677548743853535,-1.3935513815050953,8.54531654604998,0.3372297220885121,-4.720779320774215,14.837453436728167,-0.5739475919809761,0.06956225120387817
927,0.688073112162274,12.25443115233934,97.07781438461934,0.7684327085128857,-7.700113917745189,1.1710787566335892,-0.4940166203962765,-5.303915426489305,-0.9651178112987894,7.2455147003730165,0.6168192895052275,89.02079366193753,2.081607159518188,-53.660333462404395,49.27881950781245,40.374421130766656,19.953703778333868,-2.7059630710049887,-1.9179172735548322
614,-0.9414072249100082,19.282022457304777,40.917700086523276,-0.18193939216367472,-7.549220942860092,2.9998549782272823,-0.5095926522085539,1.6526580813420209,-1.3806803596303872,17.479803760472553,0.6243500821877043,43.30162676950922,-0.08255571936300587,-62.96914347977858,53.877428671067065,63.44830950666541,30.066049810140417,-0.8479200018909647,-4.483619782456283
